STATION;DATE;DP01;DP10;DP1X;DSND;EMNT;EMXP;EMXT;PRCP;TAVG;TMAX;TMIN
USW00013958;1960-02;10;5;1;0;-5,6;30,5;30,6;60,1;8,8;14,5;3,1
USW00013958;1960-03;6;4;0;0;-2,8;19,6;30,6;34,8;12,4;17,7;7,1
USW00013958;1960-04;7;4;0;0;7,8;8,1;31,7;25,6;20,9;26,6;15,3
USW00013958;1960-05;7;3;0;0;8,3;8,4;32,8;20,6;23,1;28,7;17,4
USW00013958;1960-06;3;3;2;0;20;57,7;38,9;108,3;28,5;34,7;22,4
USW00013958;1960-07;6;4;1;0;22,2;34,5;39,4;61,2;29,2;34,9;23,6
USW00013958;1960-08;9;7;0;0;20,6;18,3;36,1;66,1;28,5;33,3;23,6
USW00013958;1960-09;4;3;0;0;15;19,6;35,6;42,7;26,3;32,6;20
USW00013958;1960-10;11;8;4;0;6,1;113,8;32,2;312,8;21,9;27,3;16,6
USW00013958;1960-11;11;5;0;0;0;15,5;30,6;48,3;15,9;20,8;11,1
USW00013958;1960-12;9;9;1;0;-2,8;29,2;23,9;103,7;9,2;14;4,4
USW00013958;1961-01;8;3;0;0;-3,9;13,5;23,3;32,3;7,8;13,2;2,4
USW00013958;1961-02;7;4;2;0;-1,1;56,9;26,7;123,3;12,6;18,8;6,5
USW00013958;1961-03;5;2;0;0;2,2;11,4;30;17;17,6;23,5;11,7
USW00013958;1961-04;3;0;0;0;2,8;1,3;34,4;2,6;19,7;26,6;12,9
USW00013958;1961-05;3;2;0;0;10,6;15,2;35;26,2;24,6;30,7;18,5
USW00013958;1961-06;9;9;5;0;16,1;64,5;35;290,2;26,4;31,6;21,2
USW00013958;1961-07;8;5;2;0;20;118,6;34,4;213,3;27,5;32,8;22,3
USW00013958;1961-08;4;1;0;0;17,8;5,1;38,3;10,1;27,6;33,6;21,6
USW00013958;1961-09;2;2;2;0;12,8;47;36,1;93,5;25,7;31;20,4
USW00013958;1961-10;6;3;0;0;7,8;10,7;32,8;23,2;21;26,8;15,2
USW00013958;1961-11;8;4;1;0;3,9;46,7;29,4;71,6;13,6;18,8;8,4
USW00013958;1961-12;9;1;0;0;-4,4;13,2;26,1;23,2;11,2;16,5;5,9
USW00013958;1962-01;9;1;0;0;-10,6;5,8;25,6;14,3;7,5;14;0,9
USW00013958;1962-02;6;2;0;0;-3,3;6,9;30,6;16;15,8;22,5;9
USW00013958;1962-03;4;3;0;0;-5;15,5;27,8;30,2;14,4;20,7;8
USW00013958;1962-04;7;6;2;0;3,9;33,8;32,2;102,6;19,8;25,5;14,2
USW00013958;1962-05;1;1;1;0;12,2;26,9;33,3;26,9;24,8;30,4;19,1
USW00013958;1962-06;12;8;4;0;17,8;48,8;36,7;208,5;26,8;32,2;21,5
USW00013958;1962-07;0;0;0;0;21,7;0;38,3;0;29,6;36;23,3
USW00013958;1962-08;4;2;1;0;21,1;107,7;40,6;116,4;30,5;37,1;23,9
USW00013958;1962-09;9;8;2;0;15,6;27,9;36,1;120,7;26,5;31,9;21
USW00013958;1962-10;5;5;1;0;8,9;39,4;33,9;103,4;22,9;28,4;17,5
USW00013958;1962-11;5;3;0;0;3,3;9,9;30,6;23,4;15,3;20,8;9,8
USW00013958;1962-12;8;4;2;0;-5;36,3;26,7;88,3;10,5;15,9;5,1
USW00013958;1963-01;5;2;0;0;-11,1;6,9;30;15,1;6,4;12,6;0,3
USW00013958;1963-02;3;2;1;0;-5;59,7;28,3;71,9;10,9;18;3,8
USW00013958;1963-03;4;1;0;0;1,1;3;31,1;5,6;18;24,5;11,6
USW00013958;1963-04;3;2;1;0;7,8;68,6;36,7;89,2;22,7;28,3;17,1
USW00013958;1963-05;6;3;0;0;12,8;15,5;35;33,6;24,9;30,7;19,1
USW00013958;1963-06;8;6;0;0;19,4;16,3;37,8;53,4;28,2;34,5;21,9
USW00013958;1963-07;2;2;0;0;20;8,4;39,4;14,8;30,2;36,8;23,6
USW00013958;1963-08;5;3;0;0;21,7;15,7;39,4;22,4;30,8;37,6;24,1
USW00013958;1963-09;8;3;0;0;14,4;23,1;38,9;38,2;27,8;33,7;21,9
USW00013958;1963-10;3;2;0;0;12,2;14,2;35;19,8;23,9;30,7;17,2
USW00013958;1963-11;8;5;0;0;1,7;12,4;31,7;39,9;17;22,2;11,8
USW00013958;1963-12;9;4;0;0;-5,6;13,5;25;36,2;7,3;12,8;1,7
USW00013958;1964-01;5;3;1;0;-8,3;37,6;24,4;65,4;10,2;16,6;3,8
USW00013958;1964-02;11;4;0;1;-1,7;18;24,4;37,5;9,1;15;3,3
USW00013958;1964-03;9;3;1;0;1,1;33;26,7;49,6;15,9;22,5;9,4
USW00013958;1964-04;8;3;0;0;6,7;24,1;31,1;37,4;21,5;26,8;16,3
USW00013958;1964-05;8;4;0;0;13,9;13,2;35;47,5;24,8;30,3;19,2
USW00013958;1964-06;6;4;2;0;12,8;108,7;35,6;191,5;27,4;32,8;21,9
USW00013958;1964-07;4;3;0;0;21,7;7,4;39,4;16,5;29,5;35,6;23,5
USW00013958;1964-08;7;6;0;0;22,2;17,8;38,9;53,1;29,9;35,8;24,1
USW00013958;1964-09;8;5;2;0;15,6;69,3;36,7;159,8;26,6;31,6;21,6
USW00013958;1964-10;2;2;1;0;6,7;91,9;31,1;94,9;19,8;26,3;13,2
USW00013958;1964-11;3;2;1;0;-0,6;50,3;28,3;62,3;16,9;22,3;11,6
USW00013958;1964-12;3;1;0;0;-3,3;20,8;27,8;22,4;11,2;17,1;5,3
USW00013958;1965-01;5;3;1;0;-3,3;86,9;25,6;103,9;11,9;17,8;6
USW00013958;1965-02;11;6;2;1;-5;50,5;22,8;128,5;9,6;14,9;4,4
USW00013958;1965-03;10;3;0;1;-4,4;11,7;29,4;33,1;11,9;17,8;6
USW00013958;1965-04;6;3;1;0;8,3;29,7;31,7;48,6;21,9;26,9;16,8
USW00013958;1965-05;14;9;4;0;11,1;81;31,7;253,4;23,7;27,7;19,8
USW00013958;1965-06;3;3;0;0;17,2;13,5;34,4;22,6;27;32,1;21,9
USW00013958;1965-07;1;1;0;0;20;9,4;38,3;9,4;29;35,1;22,9
USW00013958;1965-08;4;3;0;0;20;23,6;37,2;33,5;29;35,4;22,6
USW00013958;1965-09;8;5;1;0;13,3;101,6;37,2;138,7;26,9;32,4;21,5
USW00013958;1965-10;6;3;2;0;5;41,1;32,8;82,9;19,2;25,3;13,1
USW00013958;1965-11;6;5;1;0;2,2;34,8;30,6;67,3;17,8;22,8;12,9
USW00013958;1965-12;12;9;1;0;0;63,2;24,4;108,8;13,3;18,4;8,2
USW00013958;1966-01;10;7;0;0;-10;7,6;23,3;40,1;7,4;12,5;2,2
USW00013958;1966-02;9;7;1;1;-3,9;26,9;22,8;82;9,4;15,2;3,5
USW00013958;1966-03;5;3;0;0;-0,6;5,8;30,6;12,7;15,6;21,6;9,5
USW00013958;1966-04;4;4;2;0;5,6;40,6;32,2;94,9;20,6;26,3;14,9
USW00013958;1966-05;13;6;0;0;12,2;23,1;34,4;79,6;23,3;28,1;18,4
USW00013958;1966-06;5;3;0;0;16,7;21,1;35;38,9;26,6;32,3;20,9
USW00013958;1966-07;2;1;0;0;20,6;9,9;38,3;11,9;29,3;35,3;23,2
USW00013958;1966-08;10;5;2;0;17,2;70,1;37,2;158;27,9;33,2;22,5
USW00013958;1966-09;10;7;1;0;15,6;26,7;35;81,9;25,6;31,3;19,9
USW00013958;1966-10;5;2;0;0;3,9;9,7;33,3;15,3;20,3;27,1;13,5
USW00013958;1966-11;3;0;0;0;-0,6;1,3;28,9;2,9;17,9;24,5;11,2
USW00013958;1966-12;6;3;0;0;-6,1;11,7;28,9;22,1;10,5;17;4,1
USW00013958;1967-01;3;1;0;0;-2,8;4,6;25,6;6,4;10,5;16,7;4,3
USW00013958;1967-02;5;2;0;1;-5,6;19,1;25;38,7;10,8;17,3;4,3
USW00013958;1967-03;6;4;0;0;0;8,9;35,6;27,8;19,6;26,3;12,8
USW00013958;1967-04;8;6;2;0;11,1;33,8;32,2;112,9;24,4;29,7;19,1
USW00013958;1967-05;8;5;1;0;11,1;37,8;37,2;85;24,1;30,2;17,9
USW00013958;1967-06;0;0;0;0;18,3;0;37,8;0;28,7;34,8;22,5
USW00013958;1967-07;6;2;0;0;17,8;23,9;38,9;29,2;29,6;36,1;23,1
USW00013958;1967-08;6;5;1;0;16,1;35,1;38,3;94,3;28,1;34,5;21,7
USW00013958;1967-09;11;8;4;0;8,3;32,3;33,3;145,2;23,9;29,1;18,8
USW00013958;1967-10;5;4;1;0;6,1;77,2;30,6;115,7;19,8;26,3;13,3
USW00013958;1967-11;8;4;1;0;2,2;68,1;30;110,8;15;20,8;9,1
USW00013958;1967-12;12;6;1;0;-2,2;43,4;25,6;86,7;9,7;15,3;4,1
USW00013958;1968-01;14;8;4;0;-5,6;44,5;23,3;201,7;8,7;13,1;4,3
USW00013958;1968-02;8;6;0;0;-3,9;9,9;23,3;41,7;8,4;13,8;3,1
USW00013958;1968-03;8;5;0;0;-2,8;22,4;27,8;53,3;14,1;19,8;8,3
USW00013958;1968-04;9;5;0;0;5;19,3;30;47,6;20;25,1;14,9
USW00013958;1968-05;10;6;5;0;11,1;49,8;33,3;222,3;23,4;28,6;18,3
USW00013958;1968-06;13;9;0;0;16,1;18;35,6;78,8;26,4;31,1;21,6
USW00013958;1968-07;4;3;1;0;17,8;61,7;35,6;79;27,9;33,2;22,6
USW00013958;1968-08;3;3;0;0;18,3;8,4;36,7;18,8;28,9;35,1;22,7
USW00013958;1968-09;11;4;1;0;12,2;36,1;34,4;87;24,4;30,2;18,7
USW00013958;1968-10;6;2;0;0;6,7;6,6;33,3;15,3;22,2;28,4;15,9
USW00013958;1968-11;6;5;2;0;0;39,9;28,9;124,8;13,2;19,9;6,5
USW00013958;1968-12;5;2;0;0;-2,8;7,4;24,4;14,1;10,2;16,8;3,7
USW00013958;1969-01;6;2;0;0;-5,6;4,3;28,9;10,2;12;17,6;6,5
USW00013958;1969-02;8;4;2;0;0,6;37,6;27,8;106,2;11,4;16,8;6,1
USW00013958;1969-03;9;6;1;0;-1,1;30,7;28,9;82,7;12,1;17,6;6,7
USW00013958;1969-04;9;5;2;0;10;61;29,4;128,2;20,5;26;15,1
USW00013958;1969-05;10;6;1;0;10;34,5;33,3;82,5;23,1;28,5;17,7
USW00013958;1969-06;4;2;2;0;15;40,6;36,7;67,6;27;32,6;21,4
USW00013958;1969-07;2;1;0;0;21,7;2,5;38,9;3;30,2;36,5;23,9
USW00013958;1969-08;7;5;2;0;18,9;70,9;40,6;146,9;29,4;35,4;23,3
USW00013958;1969-09;6;3;0;0;15,6;14,2;35;29,7;26,5;32,3;20,7
USW00013958;1969-10;6;5;1;0;7,2;26,2;33,3;67,4;20,3;25,8;14,8
USW00013958;1969-11;6;4;0;0;-1,7;6,1;31,1;20,1;14,4;21,1;7,7
USW00013958;1969-12;5;3;1;0;-3,9;62,2;23,3;109;12,1;18,1;6,1
USW00013958;1970-01;6;5;0;1;-8,3;16,5;26,1;46,5;6,6;11,9;1,4
USW00013958;1970-02;8;7;2;0;-5;56,4;26,1;144,7;11,7;17,4;6
USW00013958;1970-03;10;5;1;0;-0,6;31;26,7;62,7;12,9;18,6;7,1
USW00013958;1970-04;7;4;0;0;1,7;15;32,2;34,6;20,4;25,8;15
USW00013958;1970-05;11;7;2;0;8,3;92,7;32,2;207,7;22,2;27,6;16,7
USW00013958;1970-06;2;1;0;0;11,7;5,3;35,6;7,3;26,6;32,1;21,1
USW00013958;1970-07;4;2;0;0;17,8;10,2;38,9;16,8;28,8;34,6;22,9
USW00013958;1970-08;4;2;0;0;19,4;17;38,9;25,4;29,9;36,1;23,7
USW00013958;1970-09;11;8;1;0;13,3;26,9;35,6;97;26,2;30,9;21,5
USW00013958;1970-10;9;6;1;0;3,9;42,9;31,1;132,5;19,3;25,1;13,5
USW00013958;1970-11;0;0;0;0;-2,8;0;27,8;0;14,1;21,6;6,6
USW00013958;1970-12;5;0;0;0;-0,6;1,5;27,2;2,9;14,8;20,7;8,9
USW00013958;1971-01;2;0;0;0;-5;0,5;32,2;1;12,6;19,6;5,5
USW00013958;1971-02;4;2;0;0;-6,7;11,9;27,2;17,5;12,7;19,6;5,8
USW00013958;1971-03;2;1;0;0;-2,2;18,8;36,7;20,1;16,7;24,6;8,8
USW00013958;1971-04;3;1;1;0;2,8;25,9;35;27,2;20,1;26,5;13,7
USW00013958;1971-05;3;3;0;0;9,4;18,8;33,3;34,8;24,6;30,3;18,9
USW00013958;1971-06;5;3;1;0;20;35,6;36,7;42,8;28,7;34,5;23
USW00013958;1971-07;4;2;0;0;19,4;23,9;38,3;31,3;29,9;36,1;23,8
USW00013958;1971-08;11;6;3;0;20,6;43,7;36,1;144,6;27,3;32;22,7
USW00013958;1971-09;10;6;0;0;11,1;18,8;36,7;54,1;26,3;31;21,5
USW00013958;1971-10;15;7;0;0;11,1;22,1;32,2;76,8;22,3;27,4;17,3
USW00013958;1971-11;6;3;1;0;3,9;36,8;28,9;76,7;15,8;21,4;10,1
USW00013958;1971-12;14;6;2;0;1,1;39,4;26,7;107,3;13,6;18,4;8,7
USW00013958;1972-01;9;4;0;0;-7,8;18;31,1;37,8;10,5;16,5;4,5
USW00013958;1972-02;4;1;0;0;-4,4;2,5;29,4;7,8;13,2;20,1;6,2
USW00013958;1972-03;0;0;0;0;3,9;0;33,3;0;18,9;25,4;12,5
USW00013958;1972-04;5;4;0;0;6,7;19,1;36,1;37,2;23;29,3;16,8
USW00013958;1972-05;11;9;2;0;13,9;80,3;32,2;200,1;23,1;28,1;18
USW00013958;1972-06;8;4;1;0;18,3;41,7;36,7;55,9;27,6;32,9;22,4
USW00013958;1972-07;9;6;0;0;18,9;22,6;37,8;64,8;28;33,2;22,8
USW00013958;1972-08;9;6;0;0;21,1;19,8;36,1;64,3;28,4;33,8;22,9
USW00013958;1972-09;6;5;0;0;12,8;18,5;36,1;39,4;28;33,4;22,6
USW00013958;1972-10;6;3;1;0;10;41,1;33,3;75,2;21,6;27,2;16
USW00013958;1972-11;13;4;1;0;0,6;26,9;28,9;66,6;11,6;16,3;6,8
USW00013958;1972-12;7;3;0;0;-5,6;5,6;27,2;13,5;9,1;14,9;3,2
USW00013958;1973-01;14;10;0;1;-7,8;21,3;24,4;86,9;7,7;12,7;2,7
USW00013958;1973-02;6;4;0;1;-4,4;14,2;24,4;52;10,1;15,2;5
USW00013958;1973-03;11;6;0;0;5;17,8;28,3;74,2;17,6;23,5;11,6
USW00013958;1973-04;10;6;1;0;1,7;30,2;30;78,6;17,3;22;12,6
USW00013958;1973-05;7;5;0;0;8,9;9,7;34,4;35;23,1;29;17,2
USW00013958;1973-06;10;8;1;0;16,7;33,5;33,3;119,4;25,8;30,4;21,2
USW00013958;1973-07;8;3;1;0;20;45,7;36,1;74,9;28,2;33,4;23
USW00013958;1973-08;3;0;0;0;18,9;0,8;37,2;1,6;28,1;33,9;22,2
USW00013958;1973-09;5;4;2;0;14,4;119,6;36,7;188,9;26,5;31,7;21,3
USW00013958;1973-10;13;11;4;0;9,4;117,9;32,8;282,4;21,7;26,6;16,8
USW00013958;1973-11;6;2;0;0;2,2;8,4;30,6;14,8;18,4;24,2;12,5
USW00013958;1973-12;3;1;0;0;-5,6;16,5;30;19,3;11,3;18,6;4,1
USW00013958;1974-01;10;4;0;0;-5,6;22,4;26,1;69,8;9,4;14,8;4
USW00013958;1974-02;2;1;0;0;-2,2;8,9;28,3;9,2;13,5;20,7;6,3
USW00013958;1974-03;4;2;1;0;0,6;26,7;33,3;34,1;19,2;25;13,4
USW00013958;1974-04;5;4;0;0;5;22,9;32,8;45,5;20,5;26,4;14,6
USW00013958;1974-05;8;7;1;0;16,1;84,3;33,9;149,4;25,4;30,4;20,3
USW00013958;1974-06;3;1;0;0;15;4,8;36,7;5,4;26,7;32,7;20,8
USW00013958;1974-07;4;2;0;0;20,6;6,6;38,9;15,6;29,1;35,4;22,8
USW00013958;1974-08;12;9;3;0;20,6;70,6;35,6;225,9;27,4;32,1;22,6
USW00013958;1974-09;11;4;0;0;10;10,7;32,8;40,1;22,4;26,9;17,9
USW00013958;1974-10;8;7;0;0;6,7;24,6;30,6;87,5;20,8;26,8;14,9
USW00013958;1974-11;10;5;2;0;-2,8;117,3;26,7;186,7;13,8;19;8,7
USW00013958;1974-12;10;7;0;0;-1,1;22,1;24,4;50,8;10,4;15,9;4,9
USW00013958;1975-01;7;3;0;0;-6,7;13;28,9;28,2;11,8;18,1;5,5
USW00013958;1975-02;5;3;1;0;-4,4;31,8;26,1;58,5;11,2;17,7;4,7
USW00013958;1975-03;5;3;0;0;0,6;9,9;30,6;20,3;15,4;21,8;9
USW00013958;1975-04;10;3;1;0;2,2;76,2;32,2;98,2;19,9;25,1;14,7
USW00013958;1975-05;13;11;1;0;14,4;106,9;31,1;207,4;23,1;28;18,3
USW00013958;1975-06;9;9;3;0;13,9;46;33,3;179,6;26,6;31,3;21,9
USW00013958;1975-07;7;4;1;0;18,9;42,2;36,7;57,2;27,8;32,9;22,7
USW00013958;1975-08;6;5;1;0;21,1;34,8;35,6;64,6;28,1;33,1;23
USW00013958;1975-09;9;5;1;0;11,1;61,5;35;92;24,3;30;18,6
USW00013958;1975-10;3;2;1;0;8,3;54,1;32,8;64,5;21,1;27,5;14,6
USW00013958;1975-11;5;4;0;0;-1,7;4,3;30;13,1;15,8;22,7;8,8
USW00013958;1975-12;5;4;1;0;-2,8;41,9;27,2;51,8;11,3;17,6;5,1
USW00013958;1976-01;3;2;0;0;-7,8;16,3;25;29,5;9,7;16,8;2,6
USW00013958;1976-02;5;3;0;0;-1,1;21,1;28,3;28,2;16,3;23;9,6
USW00013958;1976-03;12;8;0;0;1,7;11,4;32,8;53,6;16,7;22,4;10,9
USW00013958;1976-04;11;9;2;0;7,2;90,4;30;206,6;20;24,9;15,1
USW00013958;1976-05;11;7;2;0;9,4;36,6;31,1;153,8;21,5;26,7;16,2
USW00013958;1976-06;6;4;1;0;15,6;45,7;34,4;81;26,5;31,8;21,2
USW00013958;1976-07;14;7;1;0;21,1;45;34,4;119,9;26,8;31,1;22,4
USW00013958;1976-08;3;2;0;0;20;14,5;37,8;20,3;28,6;34,6;22,5
USW00013958;1976-09;7;3;2;0;13,3;45,5;35;96,6;25,6;31,1;20,1
USW00013958;1976-10;8;8;2;0;2,8;38,9;30,6;150,6;16,3;21,8;10,8
USW00013958;1976-11;9;6;0;0;-6,7;14;27,2;45,4;10,9;16,1;5,7
USW00013958;1976-12;10;6;0;0;-6,7;19,1;21,7;63;9,1;15;3,3
USW00013958;1977-01;10;6;0;0;-7,2;18,5;26,7;57,4;5,3;10,4;0,2
USW00013958;1977-02;7;3;1;0;-0,6;32,8;30;65,6;12,2;18,9;5,6
USW00013958;1977-03;7;3;1;0;1,7;27,4;30;55,5;16,3;22,4;10,1
USW00013958;1977-04;11;7;2;0;7,2;56,4;31,1;154,5;19,5;25,2;13,7
USW00013958;1977-05;10;4;0;0;15,6;16,8;33,3;31,6;24;28,5;19,6
USW00013958;1977-06;7;3;0;0;20;14,5;34,4;31;27,9;33,3;22,4
USW00013958;1977-07;2;1;0;0;21,7;4,6;38,3;5,4;29,5;35,4;23,6
USW00013958;1977-08;2;0;0;0;23,3;1;38,3;1,5;30,4;36,5;24,3
USW00013958;1977-09;5;3;2;0;18,9;35,6;37,2;78,8;28,8;34,5;23
USW00013958;1977-10;4;2;0;0;5,6;13,5;35;30,3;22;28,1;16
USW00013958;1977-11;7;3;0;0;1,7;19,1;28,9;43,1;16,5;22,5;10,5
USW00013958;1977-12;4;2;0;0;-3,9;3,8;28,9;8,6;12;18,4;5,6
USW00013958;1978-01;7;2;0;0;-6,1;9,7;26,7;22,5;4,8;9,3;0,4
USW00013958;1978-02;7;4;0;0;-4,4;17,8;30;49,6;7,2;12,2;2,2
USW00013958;1978-03;4;2;0;0;-3,3;14,2;29,4;21,4;14,7;21,4;8
USW00013958;1978-04;4;1;1;0;8,3;39,4;31,7;43,7;21;26,4;15,5
USW00013958;1978-05;12;6;2;0;8,3;54,6;34,4;146,8;25,2;30,6;19,8
USW00013958;1978-06;6;3;1;0;18,9;39,4;36,1;75,7;27,9;33,6;22,3
USW00013958;1978-07;4;3;0;0;21,1;12,2;40,6;30,2;30,2;36,3;24,2
USW00013958;1978-08;5;1;1;0;21,7;36,3;37,2;38;29,3;34,8;23,8
USW00013958;1978-09;10;8;1;0;16,1;25,9;35;112,9;26,1;30,4;21,8
USW00013958;1978-10;3;3;0;0;7,2;20,6;31,7;35,1;21;27,4;14,6
USW00013958;1978-11;14;8;1;0;2,2;87,6;28,3;139,1;15,9;20,9;10,9
USW00013958;1978-12;6;3;1;0;-7,2;60,7;26,1;72,2;9,8;15,6;4
USW00013958;1979-01;14;6;0;0;-10,6;22,9;20,6;53,7;4,7;8,9;0,4
USW00013958;1979-02;9;6;1;0;-5;36,6;26,7;89,9;9,2;14,5;3,9
USW00013958;1979-03;11;8;0;0;0,6;21,1;27,8;95,4;16,1;21,7;10,6
USW00013958;1979-04;10;7;1;0;5;32,5;30;75,8;19,4;24,5;14,4
USW00013958;1979-05;9;5;2;0;8,9;141;32,2;185,3;21,9;27,3;16,6
USW00013958;1979-06;5;3;0;0;15,6;11,4;36,1;21;26,6;31,6;21,5
USW00013958;1979-07;6;5;3;0;21,1;123,2;35,6;267,6;28,4;33,4;23,4
USW00013958;1979-08;4;2;0;0;19,4;9,4;35,6;15,5;28;33,5;22,5
USW00013958;1979-09;5;2;0;0;15,6;19,6;35;35,7;25,3;31,3;19,4
USW00013958;1979-10;2;1;0;0;6,1;11,2;36,1;11,5;23,1;30;16,1
USW00013958;1979-11;5;2;0;0;-2,8;6,4;27,2;15;13,6;19,9;7,3
USW00013958;1979-12;7;3;2;0;-3,9;31;24,4;86,5;11,6;17,9;5,4
USW00013958;1980-01;7;4;0;0;-1,1;7,9;26,1;21,7;10,7;15,7;5,6
USW00013958;1980-02;9;4;0;0;-3,9;23,1;31,1;59,2;11,5;18,3;4,7
USW00013958;1980-03;7;3;1;0;-7,2;68,3;32,8;81,3;16,3;22,7;9,9
USW00013958;1980-04;5;3;1;0;3,3;39,1;33,3;55,9;19,3;26,4;12,2
USW00013958;1980-05;10;10;2;0;12,8;29,7;32,8;137,9;23,9;28,8;19,1
USW00013958;1980-06;2;1;0;0;18,3;7,4;40,6;7,9;29,2;35;23,5
USW00013958;1980-07;1;1;0;0;21,1;7,1;39,4;7,1;31,1;37,8;24,3
USW00013958;1980-08;6;3;0;0;21,7;18,8;38,9;30;30;35,8;24,1
USW00013958;1980-09;12;9;2;0;18,3;49,5;37,2;143,9;27,6;32,6;22,6
USW00013958;1980-10;5;3;0;0;1,7;18;32,2;32,8;20,2;26,7;13,7
USW00013958;1980-11;6;5;1;0;0;42,7;30,6;86,6;14,2;20,2;8,2
USW00013958;1980-12;6;3;0;0;-3,3;16,5;25,6;31,6;12,1;17,6;6,5
USW00013958;1981-01;5;3;1;0;-0,6;31,8;24,4;41;10,3;15,8;4,9
USW00013958;1981-02;6;4;0;0;-8,3;11,2;27,2;30;11,9;17,6;6,2
USW00013958;1981-03;8;7;1;0;2,2;38,9;30,6;77,5;15,1;20,5;9,8
USW00013958;1981-04;8;1;0;0;8,3;12,7;33,3;20,7;22,4;27,7;17,1
USW00013958;1981-05;12;10;3;0;9,4;98,6;35;229,2;23,6;29,1;18,2
USW00013958;1981-06;13;10;3;0;19,4;143,8;35;380;27,4;32;22,9
USW00013958;1981-07;6;6;1;0;20,6;54,4;37,2;86,1;29,4;34,4;24,4
USW00013958;1981-08;5;3;0;0;21,1;15,2;38,3;23,1;29,7;35,6;23,9
USW00013958;1981-09;6;4;1;0;11,1;42,2;35;67,4;26,5;32,4;20,5
