"STATION","DATE","DP01","DP10","DP1X","DSND","EMNT","EMXP","EMXT","PRCP","TAVG","TMAX","TMIN"
"USW00014735","1960-02","8","7","0","25","-15.6","22.6","12.2","72.5","-2.2","1.9","-6.3"
"USW00014735","1960-03","10","6","0","27","-18.3","13.5","18.3","42.9","-3.1","1.5","-7.6"
"USW00014735","1960-04","16","7","1","0","-3.9","25.4","27.8","106.5","9.8","15.5","4.0"
"USW00014735","1960-05","15","9","0","0","-0.6","17.5","28.9","84.7","15.8","22.0","9.5"
"USW00014735","1960-06","9","6","0","0","6.1","19.1","31.7","68.6","19.5","25.9","13.1"
"USW00014735","1960-07","12","8","2","0","9.4","68.6","32.8","149.7","20.8","27.0","14.6"
"USW00014735","1960-08","9","6","1","0","6.7","35.3","33.3","81.2","21.0","26.9","15.1"
"USW00014735","1960-09","10","7","3","0","6.1","87.9","31.7","200.5","17.1","22.7","11.5"
"USW00014735","1960-10","7","5","0","0","-2.8","14.5","24.4","40.2","9.6","15.9","3.4"
"USW00014735","1960-11","7","5","0","0","-7.2","11.4","15.0","29.6","5.3","10.2","0.4"
"USW00014735","1960-12","6","4","0","20","-23.9","11.9","11.7","34.3","-5.8","-0.2","-11.3"
"USW00014735","1961-01","7","3","0","31","-27.2","21.6","7.2","37.3","-9.3","-3.3","-15.2"
"USW00014735","1961-02","9","4","0","22","-27.8","24.1","12.8","62.7","-3.6","1.6","-8.9"
"USW00014735","1961-03","14","8","0","15","-16.1","17.8","22.8","79.2","0.6","5.3","-4.2"
"USW00014735","1961-04","18","6","0","2","-5.6","22.6","20.0","78.5","6.6","11.1","2.1"
"USW00014735","1961-05","15","8","0","0","-2.2","23.9","30.6","112.9","13.0","19.3","6.7"
"USW00014735","1961-06","11","5","1","0","4.4","35.3","32.8","75.2","19.4","25.9","12.9"
"USW00014735","1961-07","15","9","1","0","8.3","31.2","33.9","121.5","21.9","27.7","16.2"
"USW00014735","1961-08","10","6","1","0","7.8","58.9","32.2","120.8","20.9","26.6","15.3"
"USW00014735","1961-09","6","4","1","0","1.1","33.8","32.8","62.8","20.5","26.7","14.2"
"USW00014735","1961-10","5","4","0","0","-2.8","14.0","26.1","31.1","12.2","18.1","6.2"
"USW00014735","1961-11","12","7","0","2","-5.6","16.5","19.4","75.8","4.1","8.0","0.1"
"USW00014735","1961-12","13","5","0","15","-18.9","13.7","10.0","50.0","-2.4","1.3","-6.2"
"USW00014735","1962-01","8","5","0","17","-20.0","16.5","10.6","52.1","-5.6","-0.5","-10.7"
"USW00014735","1962-02","17","8","1","20","-27.8","30.5","8.3","92.9","-6.4","-1.8","-11.0"
"USW00014735","1962-03","5","3","0","15","-17.8","20.3","26.1","43.2","1.5","6.6","-3.6"
"USW00014735","1962-04","11","6","0","1","-6.1","19.1","32.8","82.7","8.3","14.5","2.1"
"USW00014735","1962-05","12","4","0","0","-0.6","9.4","34.4","35.6","15.4","22.0","8.9"
"USW00014735","1962-06","6","4","0","0","7.2","13.0","32.8","29.3","20.0","26.3","13.7"
"USW00014735","1962-07","8","5","0","0","7.8","17.8","35.0","53.9","20.6","27.6","13.5"
"USW00014735","1962-08","9","7","0","0","7.2","22.1","32.2","66.0","20.5","26.5","14.6"
"USW00014735","1962-09","11","8","0","0","-1.1","21.3","31.1","87.5","14.9","21.0","8.7"
"USW00014735","1962-10","11","9","0","0","-3.3","21.6","26.7","91.0","10.1","15.0","5.1"
"USW00014735","1962-11","9","4","0","2","-10.0","15.2","16.7","53.6","1.7","6.4","-3.0"
"USW00014735","1962-12","11","4","0","21","-23.9","24.6","12.2","57.0","-5.0","0.0","-10.1"
"USW00014735","1963-01","12","7","0","24","-24.4","15.2","6.7","60.4","-6.5","-2.0","-11.1"
"USW00014735","1963-02","10","3","0","28","-26.7","15.7","6.7","46.9","-8.2","-2.3","-14.1"
"USW00014735","1963-03","16","10","0","25","-14.4","15.0","21.1","87.7","0.9","5.7","-3.9"
"USW00014735","1963-04","10","3","0","0","-5.0","9.9","21.1","29.1","7.6","14.1","1.1"
"USW00014735","1963-05","9","5","0","0","-1.7","17.8","28.9","48.3","13.6","20.5","6.8"
"USW00014735","1963-06","8","4","0","0","8.9","22.6","33.3","74.6","19.6","26.1","13.2"
"USW00014735","1963-07","10","5","0","0","5.0","6.9","36.1","30.5","22.2","29.1","15.3"
"USW00014735","1963-08","13","9","0","0","7.8","12.4","30.6","63.2","19.1","25.3","12.9"
"USW00014735","1963-09","5","5","2","0","-2.8","29.7","27.8","68.3","13.8","20.7","6.9"
"USW00014735","1963-10","2","1","0","0","-1.1","2.8","31.7","5.1","13.1","20.5","5.6"
"USW00014735","1963-11","15","12","0","0","-5.0","24.4","17.2","105.5","6.9","10.7","3.0"
"USW00014735","1963-12","13","7","0","24","-25.0","13.7","9.4","47.2","-7.7","-3.1","-12.4"
"USW00014735","1964-01","13","7","0","29","-26.1","21.8","10.0","85.1","-4.5","0.8","-9.9"
"USW00014735","1964-02","9","4","0","20","-22.2","18.5","6.1","41.5","-5.4","-0.3","-10.5"
"USW00014735","1964-03","12","4","1","9","-8.3","35.6","21.7","74.6","1.6","6.3","-3.1"
"USW00014735","1964-04","14","6","0","0","-8.9","15.0","23.9","55.3","7.6","13.5","1.8"
"USW00014735","1964-05","9","3","0","0","2.2","20.6","33.9","33.4","16.5","23.8","9.1"
"USW00014735","1964-06","8","4","0","0","2.2","5.3","36.7","16.5","19.1","26.1","12.2"
"USW00014735","1964-07","8","5","0","0","10.0","9.7","36.1","32.9","23.5","30.1","17.0"
"USW00014735","1964-08","11","5","0","0","7.2","19.6","32.8","64.9","19.0","25.7","12.3"
"USW00014735","1964-09","4","3","0","0","0.0","3.8","31.1","10.2","16.1","23.0","9.2"
"USW00014735","1964-10","5","3","0","0","-6.1","4.1","25.6","13.8","9.5","16.1","3.0"
"USW00014735","1964-11","9","4","0","0","-10.0","11.4","20.6","36.8","5.2","10.2","0.1"
"USW00014735","1964-12","13","7","1","14","-16.1","30.2","16.7","83.5","-2.3","1.4","-6.0"
"USW00014735","1965-01","12","5","0","18","-25.6","17.0","7.8","49.6","-7.7","-2.6","-12.9"
"USW00014735","1965-02","9","5","0","10","-24.4","11.4","9.4","48.8","-5.4","-0.4","-10.5"
"USW00014735","1965-03","12","6","0","5","-11.1","20.3","12.8","44.0","-0.5","4.0","-5.0"
"USW00014735","1965-04","10","6","0","3","-12.2","17.8","23.3","60.5","5.6","11.8","-0.5"
"USW00014735","1965-05","8","4","0","0","0.6","13.2","32.8","31.0","15.3","23.2","7.4"
"USW00014735","1965-06","15","6","0","0","3.3","15.5","35.6","48.5","19.4","27.0","11.7"
"USW00014735","1965-07","9","5","1","0","7.2","41.4","34.4","89.4","20.5","28.2","12.8"
"USW00014735","1965-08","15","9","1","0","2.8","36.3","33.9","109.6","20.8","26.9","14.6"
"USW00014735","1965-09","11","5","2","0","-1.1","41.4","32.8","95.4","17.5","23.0","12.1"
"USW00014735","1965-10","10","6","0","0","-4.4","20.3","26.7","60.3","10.7","16.9","4.4"
"USW00014735","1965-11","12","6","0","0","-8.9","13.5","16.7","48.2","3.1","7.9","-1.7"
"USW00014735","1965-12","10","3","0","2","-17.2","9.1","15.6","24.6","-0.6","3.6","-4.9"
"USW00014735","1966-01","15","4","0","27","-20.0","16.3","13.9","58.4","-5.8","-1.2","-10.5"
"USW00014735","1966-02","13","6","1","24","-26.7","27.4","12.2","68.9","-4.9","1.0","-10.7"
"USW00014735","1966-03","12","6","0","7","-11.1","25.1","18.3","92.1","1.3","6.6","-4.1"
"USW00014735","1966-04","11","4","0","0","-5.6","17.5","20.6","37.3","6.6","12.9","0.4"
"USW00014735","1966-05","17","8","0","0","-1.7","11.2","29.4","59.8","12.1","18.6","5.7"
"USW00014735","1966-06","11","5","0","0","4.4","21.3","33.9","75.1","19.6","27.2","12.1"
"USW00014735","1966-07","7","7","1","0","8.3","56.9","36.7","98.5","22.3","29.7","15.0"
"USW00014735","1966-08","11","5","0","0","7.2","9.7","31.7","36.7","20.6","27.7","13.6"
"USW00014735","1966-09","10","6","2","0","-0.6","65.0","30.0","142.5","14.4","20.9","8.0"
"USW00014735","1966-10","6","3","2","0","-5.6","25.7","24.4","56.5","9.2","15.9","2.5"
"USW00014735","1966-11","13","4","0","0","-10.6","18.3","21.1","45.5","5.7","10.9","0.5"
"USW00014735","1966-12","17","7","0","15","-17.8","21.3","17.8","77.3","-2.6","2.1","-7.4"
"USW00014735","1967-01","11","3","0","25","-20.6","16.8","11.7","31.1","-2.8","2.1","-7.7"
"USW00014735","1967-02","13","5","0","24","-25.6","15.2","11.7","44.9","-7.8","-1.9","-13.7"
"USW00014735","1967-03","15","7","0","20","-23.3","23.1","15.6","65.2","-1.7","3.9","-7.3"
"USW00014735","1967-04","10","7","0","0","-6.7","22.1","21.7","93.8","6.4","12.4","0.3"
"USW00014735","1967-05","13","7","1","0","-0.6","25.7","27.2","85.5","10.2","16.8","3.6"
"USW00014735","1967-06","12","8","0","0","2.2","20.1","35.6","72.5","21.0","28.0","14.1"
"USW00014735","1967-07","14","7","0","0","8.9","22.9","31.1","86.0","22.0","27.9","16.1"
"USW00014735","1967-08","13","7","0","0","7.2","15.7","31.7","55.0","20.7","26.8","14.6"
"USW00014735","1967-09","8","5","1","0","1.1","30.5","29.4","56.7","16.3","23.6","8.9"
"USW00014735","1967-10","7","3","2","0","-4.4","43.7","28.3","88.5","10.6","16.7","4.4"
"USW00014735","1967-11","11","7","0","4","-10.0","16.3","17.8","68.1","1.6","6.4","-3.2"
"USW00014735","1967-12","12","8","1","5","-21.1","37.6","11.1","99.0","-1.7","2.9","-6.4"
"USW00014735","1968-01","13","6","0","31","-32.2","10.2","5.0","37.7","-9.6","-3.9","-15.3"
"USW00014735","1968-02","10","1","0","0","-19.4","4.3","7.8","9.3","-6.1","-0.7","-11.4"
"USW00014735","1968-03","10","5","0","4","-14.4","21.1","25.0","66.6","2.8","8.9","-3.2"
"USW00014735","1968-04","7","4","1","0","-2.8","51.1","28.3","67.0","10.6","18.7","2.5"
"USW00014735","1968-05","16","10","1","0","-3.3","55.1","26.1","121.5","12.7","19.8","5.7"
"USW00014735","1968-06","19","13","1","0","8.3","35.8","36.7","111.5","19.3","25.0","13.5"
"USW00014735","1968-07","4","1","0","0","6.7","8.9","35.6","12.5","22.6","29.8","15.5"
"USW00014735","1968-08","8","7","0","0","5.0","8.6","33.9","45.1","20.3","27.3","13.4"
"USW00014735","1968-09","5","5","0","0","4.4","15.5","29.4","37.9","17.6","25.3","10.0"
"USW00014735","1968-10","9","5","0","0","-2.2","15.0","28.9","55.5","11.8","18.3","5.3"
"USW00014735","1968-11","21","12","1","6","-8.3","30.2","21.7","139.3","3.6","8.4","-1.1"
"USW00014735","1968-12","16","8","0","17","-24.4","25.1","8.9","116.9","-4.7","-0.1","-9.3"
"USW00014735","1969-01","12","5","0","31","-22.8","18.0","5.6","54.0","-6.2","-1.0","-11.3"
"USW00014735","1969-02","11","6","0","28","-17.8","14.7","6.7","42.1","-4.1","0.4","-8.6"
"USW00014735","1969-03","8","4","0","17","-15.6","15.7","16.1","33.6","-0.5","4.5","-5.5"
"USW00014735","1969-04","11","7","1","0","-11.1","36.1","28.9","89.2","8.7","16.0","1.4"
"USW00014735","1969-05","10","4","1","0","-1.7","30.0","31.7","67.1","13.5","21.0","6.0"
"USW00014735","1969-06","13","9","2","0","4.4","35.1","33.3","134.7","18.9","25.7","12.1"
"USW00014735","1969-07","11","5","3","0","6.1","37.1","33.9","129.1","20.9","27.2","14.7"
"USW00014735","1969-08","8","7","0","0","5.0","14.7","33.3","55.4","21.4","28.6","14.3"
"USW00014735","1969-09","8","3","0","0","1.7","20.3","32.8","52.5","16.9","23.8","9.9"
"USW00014735","1969-10","6","4","0","0","-8.9","18.3","26.1","39.4","9.4","16.8","2.1"
"USW00014735","1969-11","16","11","1","3","-12.8","38.1","16.7","141.4","4.3","8.5","0.1"
"USW00014735","1969-12","19","12","2","24","-30.0","36.6","13.9","165.4","-5.8","-1.3","-10.3"
"USW00014735","1970-01","13","2","0","31","-31.1","2.5","6.1","20.5","-12.4","-5.4","-19.4"
"USW00014735","1970-02","12","4","0","28","-21.1","15.0","8.3","50.5","-5.0","1.5","-11.5"
"USW00014735","1970-03","12","8","0","12","-13.9","19.1","13.9","73.0","0.0","5.3","-5.3"
"USW00014735","1970-04","9","5","1","1","-8.3","38.9","31.1","76.6","9.3","16.4","2.1"
"USW00014735","1970-05","16","5","0","0","1.1","10.2","33.3","45.4","15.8","22.6","9.1"
"USW00014735","1970-06","9","6","0","0","3.9","24.4","32.2","79.9","18.8","25.8","11.8"
"USW00014735","1970-07","14","5","0","0","8.3","16.5","32.8","49.2","22.2","28.8","15.5"
"USW00014735","1970-08","10","8","0","0","7.2","24.6","33.9","85.1","20.9","28.7","13.1"
"USW00014735","1970-09","10","6","1","0","3.9","35.3","32.8","96.4","17.4","23.6","11.2"
"USW00014735","1970-10","10","6","0","0","-6.1","18.0","26.1","63.3","11.6","18.0","5.1"
"USW00014735","1970-11","12","4","0","0","-11.1","16.3","18.3","37.8","5.5","10.7","0.3"
"USW00014735","1970-12","15","11","1","22","-21.1","34.0","18.3","98.8","-5.8","-0.6","-11.0"
"USW00014735","1971-01","11","4","0","31","-33.3","11.7","6.1","45.2","-10.1","-3.2","-16.9"
"USW00014735","1971-02","11","9","0","28","-27.8","22.9","10.6","104.3","-3.7","1.7","-9.1"
"USW00014735","1971-03","11","5","0","26","-12.8","21.8","10.6","79.0","-0.8","3.6","-5.2"
"USW00014735","1971-04","12","5","0","1","-7.2","12.2","25.0","50.9","5.7","12.4","-0.9"
"USW00014735","1971-05","13","7","0","0","-0.6","21.8","30.6","88.3","12.7","19.6","5.8"
"USW00014735","1971-06","9","4","1","0","3.3","31.5","32.8","71.5","19.1","26.4","11.7"
"USW00014735","1971-07","12","8","0","0","6.7","24.4","31.1","99.0","20.2","27.2","13.2"
"USW00014735","1971-08","11","7","3","0","3.9","88.9","31.1","178.9","19.3","26.3","12.4"
"USW00014735","1971-09","8","4","0","0","4.4","17.5","30.0","61.0","18.2","23.8","12.5"
"USW00014735","1971-10","8","4","1","0","-0.6","35.3","27.8","53.3","12.6","18.9","6.3"
"USW00014735","1971-11","15","7","1","6","-11.7","41.7","23.9","96.1","2.7","7.4","-2.1"
"USW00014735","1971-12","16","4","1","14","-18.3","27.2","12.8","78.6","-1.1","3.7","-6.0"
"USW00014735","1972-01","15","4","0","21","-25.6","10.4","11.1","31.0","-5.0","1.2","-11.3"
"USW00014735","1972-02","11","5","0","23","-26.7","21.8","11.1","77.2","-6.1","0.0","-12.2"
"USW00014735","1972-03","14","9","0","10","-18.3","23.9","15.0","103.0","-0.8","4.4","-6.0"
"USW00014735","1972-04","12","8","0","2","-8.9","22.6","26.7","92.2","5.1","11.6","-1.3"
"USW00014735","1972-05","12","9","2","0","0.6","34.0","29.4","152.0","15.3","21.5","9.0"
"USW00014735","1972-06","15","13","1","0","2.8","41.9","28.3","173.7","17.5","22.7","12.3"
"USW00014735","1972-07","13","5","1","0","9.4","37.8","32.8","78.9","21.6","27.6","15.6"
"USW00014735","1972-08","10","6","0","0","5.0","10.9","30.6","37.6","19.5","26.0","13.1"
"USW00014735","1972-09","12","4","0","0","1.7","19.1","30.0","50.5","15.9","22.9","8.9"
"USW00014735","1972-10","8","4","1","0","-8.3","66.5","23.3","91.4","7.6","13.9","1.4"
"USW00014735","1972-11","16","14","3","14","-15.0","45.5","14.4","205.1","1.7","5.9","-2.5"
"USW00014735","1972-12","20","10","0","24","-17.2","17.0","11.1","106.2","-1.8","2.3","-5.8"
"USW00014735","1973-01","7","6","0","4","-22.8","19.8","15.0","54.9","-2.8","2.9","-8.4"
"USW00014735","1973-02","8","3","0","14","-29.4","13.5","9.4","34.2","-5.6","0.3","-11.5"
"USW00014735","1973-03","12","5","0","0","-8.9","19.1","20.6","50.8","5.5","11.2","-0.2"
"USW00014735","1973-04","12","7","2","0","-7.2","33.0","30.0","113.4","9.3","15.2","3.5"
"USW00014735","1973-05","20","12","1","0","1.7","32.3","26.1","138.4","12.9","19.1","6.8"
"USW00014735","1973-06","14","10","3","0","3.3","59.4","33.3","186.9","20.4","26.7","14.0"
"USW00014735","1973-07","9","4","0","0","10.0","13.2","36.1","42.6","22.6","29.5","15.7"
"USW00014735","1973-08","8","5","1","0","7.8","39.4","33.9","73.4","22.7","29.1","16.3"
"USW00014735","1973-09","10","6","0","0","-1.7","10.4","33.9","33.8","15.8","22.9","8.7"
"USW00014735","1973-10","10","6","1","0","-2.8","25.4","24.4","52.6","10.5","17.8","3.2"
"USW00014735","1973-11","13","5","0","0","-8.3","6.4","21.1","32.4","4.4","8.9","-0.2"
"USW00014735","1973-12","13","10","2","11","-25.0","42.4","16.1","170.9","-2.1","2.6","-6.8"
"USW00014735","1974-01","14","6","0","27","-25.6","11.4","16.7","52.0","-4.8","0.5","-10.1"
"USW00014735","1974-02","9","4","0","15","-22.8","20.6","13.9","53.9","-6.0","-0.1","-11.8"
"USW00014735","1974-03","16","5","1","3","-13.9","25.7","17.2","79.1","0.2","5.6","-5.2"
"USW00014735","1974-04","14","7","1","3","-6.7","25.4","28.9","71.2","9.0","16.0","1.9"
"USW00014735","1974-05","14","8","1","0","-1.7","37.3","31.1","88.0","12.3","18.4","6.1"
"USW00014735","1974-06","14","7","0","0","3.3","21.6","33.3","84.3","18.3","25.0","11.7"
"USW00014735","1974-07","13","9","2","0","7.2","48.3","33.3","123.1","20.7","27.4","13.9"
"USW00014735","1974-08","9","8","0","0","8.3","21.6","31.1","89.7","19.9","26.6","13.3"
"USW00014735","1974-09","14","10","2","0","-2.2","29.5","30.0","136.5","14.6","20.7","8.5"
"USW00014735","1974-10","8","2","0","0","-7.8","18.8","25.6","38.0","6.9","13.2","0.5"
"USW00014735","1974-11","14","8","0","2","-10.0","23.9","25.0","97.3","3.7","8.6","-1.3"
"USW00014735","1974-12","9","8","0","18","-17.8","16.5","13.3","65.2","-1.7","2.2","-5.7"
"USW00014735","1975-01","13","8","0","25","-22.2","20.3","13.9","70.0","-3.5","1.8","-8.8"
"USW00014735","1975-02","14","9","1","18","-27.2","37.1","11.1","91.1","-4.0","1.1","-9.1"
"USW00014735","1975-03","16","5","0","1","-15.6","24.4","15.0","69.3","-0.7","4.5","-5.8"
"USW00014735","1975-04","7","2","1","1","-5.0","48.3","20.6","55.6","4.8","10.6","-1.0"
"USW00014735","1975-05","13","7","0","0","1.1","17.5","31.1","75.3","16.6","23.6","9.5"
"USW00014735","1975-06","10","8","0","0","2.2","24.1","32.8","96.4","18.4","24.3","12.5"
"USW00014735","1975-07","13","10","2","0","8.3","38.4","32.8","176.8","22.6","28.5","16.8"
"USW00014735","1975-08","13","7","3","0","6.7","34.5","36.1","152.0","21.1","27.2","15.0"
"USW00014735","1975-09","16","10","1","0","0.6","27.7","27.2","116.3","15.2","20.8","9.6"
"USW00014735","1975-10","12","6","2","0","-2.8","47.8","27.8","149.6","11.8","17.6","6.0"
"USW00014735","1975-11","11","5","0","2","-4.4","19.3","23.9","73.5","7.5","12.8","2.3"
"USW00014735","1975-12","14","7","0","11","-23.9","17.5","15.0","70.7","-3.3","1.8","-8.4"
"USW00014735","1976-01","15","8","1","31","-26.7","31.8","11.7","95.9","-8.9","-2.7","-15.1"
"USW00014735","1976-02","11","6","0","11","-17.8","17.3","19.4","66.2","-0.3","5.7","-6.3"
"USW00014735","1976-03","13","7","0","8","-12.8","20.3","22.8","90.7","2.6","8.8","-3.6"
"USW00014735","1976-04","9","4","2","0","-7.2","35.6","33.3","92.4","9.8","16.5","3.1"
"USW00014735","1976-05","15","12","1","0","-1.1","32.3","27.8","124.2","12.7","19.6","5.9"
"USW00014735","1976-06","16","9","1","0","5.0","62.2","32.8","136.3","20.8","27.1","14.4"
"USW00014735","1976-07","11","9","0","0","7.8","15.0","31.7","66.0","20.3","26.4","14.1"
"USW00014735","1976-08","13","8","1","0","3.9","41.1","32.2","128.3","19.6","26.2","13.1"
"USW00014735","1976-09","10","5","1","0","-0.6","26.2","29.4","66.4","15.0","21.9","8.1"
"USW00014735","1976-10","12","8","3","0","-6.7","46.2","23.3","143.4","8.1","13.6","2.5"
"USW00014735","1976-11","7","4","0","2","-13.3","9.9","16.7","35.8","1.6","6.1","-3.0"
"USW00014735","1976-12","11","3","0","14","-18.3","22.4","7.8","35.4","-5.9","0.0","-11.8"
"USW00014735","1977-01","10","5","0","31","-26.1","17.3","4.4","38.4","-9.1","-4.1","-14.2"
"USW00014735","1977-02","11","6","0","18","-18.9","24.1","11.1","66.9","-4.2","0.4","-8.7"
"USW00014735","1977-03","12","8","1","9","-14.4","50.8","29.4","149.9","4.4","10.1","-1.1"
"USW00014735","1977-04","13","5","2","0","-8.9","31.5","30.6","86.8","8.2","15.0","1.4"
"USW00014735","1977-05","8","5","0","0","-1.1","23.6","31.7","58.1","15.7","23.6","7.8"
"USW00014735","1977-06","13","7","0","0","2.8","17.5","30.0","73.0","18.1","24.0","12.2"
"USW00014735","1977-07","9","6","0","0","7.8","22.4","35.6","58.8","22.0","28.7","15.4"
"USW00014735","1977-08","13","9","1","0","5.6","32.8","33.3","93.0","19.9","26.0","13.8"
"USW00014735","1977-09","16","12","1","0","3.3","39.1","29.4","169.2","16.3","21.0","11.5"
"USW00014735","1977-10","12","7","1","0","-4.4","48.3","22.2","101.6","9.8","15.4","4.2"
"USW00014735","1977-11","17","9","2","7","-7.2","26.4","22.8","123.0","5.9","10.0","1.7"
"USW00014735","1977-12","12","11","0","27","-21.1","24.9","10.0","107.0","-2.9","0.9","-6.8"
"USW00014735","1978-01","18","11","1","29","-21.7","40.6","15.0","163.5","-5.8","-1.6","-10.0"
"USW00014735","1978-02","4","2","0","28","-25.0","18.3","2.2","22.3","-7.7","-2.6","-12.8"
"USW00014735","1978-03","9","4","1","16","-15.6","25.9","12.8","50.7","-0.7","4.2","-5.6"
"USW00014735","1978-04","8","6","0","0","-6.7","11.7","22.8","42.6","6.3","11.9","0.6"
"USW00014735","1978-05","13","5","0","0","-2.2","17.3","31.7","49.8","14.6","21.1","8.2"
"USW00014735","1978-06","10","7","1","0","4.4","34.8","31.1","116.9","18.0","24.6","11.3"
"USW00014735","1978-07","12","5","1","0","4.4","46.7","35.0","102.7","20.4","27.4","13.5"
"USW00014735","1978-08","12","9","0","0","8.9","21.6","33.3","77.9","20.6","26.4","14.9"
"USW00014735","1978-09","9","5","0","0","-1.1","14.5","31.1","47.6","13.8","21.3","6.3"
"USW00014735","1978-10","10","6","0","0","-5.6","19.8","23.3","75.0","9.2","15.4","3.0"
"USW00014735","1978-11","11","4","0","1","-9.4","5.6","20.6","23.3","3.7","9.3","-1.9"
"USW00014735","1978-12","10","7","1","15","-15.6","28.4","11.7","78.3","-1.8","2.6","-6.3"
"USW00014735","1979-01","17","9","3","30","-23.9","34.8","12.8","161.9","-5.5","-0.9","-10.1"
"USW00014735","1979-02","9","3","0","28","-28.3","15.7","6.7","43.5","-9.8","-5.3","-14.2"
"USW00014735","1979-03","12","7","0","3","-11.1","11.9","21.7","46.5","3.8","9.6","-1.9"
"USW00014735","1979-04","14","9","0","2","-4.4","22.6","25.0","99.0","7.5","13.2","1.7"
"USW00014735","1979-05","15","9","1","0","3.9","41.1","33.9","104.9","15.5","21.4","9.7"
"USW00014735","1979-06","7","3","1","0","3.9","30.0","32.2","49.3","18.9","25.5","12.2"
"USW00014735","1979-07","7","4","1","0","6.7","55.4","35.0","70.6","22.5","28.8","16.1"
"USW00014735","1979-08","11","6","0","0","4.4","19.1","32.2","68.1","20.5","26.2","14.9"
"USW00014735","1979-09","9","7","1","0","-1.1","45.5","30.0","103.0","16.2","23.1","9.3"
"USW00014735","1979-10","8","5","1","0","-3.9","41.1","30.0","86.9","10.1","15.3","4.9"
"USW00014735","1979-11","11","5","1","0","-6.1","32.5","20.6","86.8","6.7","11.6","1.8"
"USW00014735","1979-12","9","3","0","3","-17.2","10.9","16.7","24.0","-0.4","4.4","-5.1"
"USW00014735","1980-01","6","1","0","0","-15.6","6.1","12.8","10.8","-4.4","0.4","-9.1"
"USW00014735","1980-02","4","2","0","8","-19.4","15.7","7.8","22.6","-6.7","-1.4","-12.1"
"USW00014735","1980-03","15","9","0","5","-18.3","22.9","17.2","112.9","0.7","6.1","-4.6"
"USW00014735","1980-04","12","8","0","0","-3.3","15.0","22.8","76.7","8.9","14.7","3.1"
"USW00014735","1980-05","9","4","0","0","0.6","8.1","32.2","26.7","15.3","22.4","8.1"
"USW00014735","1980-06","12","9","2","0","2.2","39.9","32.8","124.4","17.4","24.0","10.9"
"USW00014735","1980-07","9","9","0","0","11.1","20.8","34.4","68.4","22.4","28.6","16.1"
"USW00014735","1980-08","12","8","2","0","7.2","70.6","32.2","163.8","21.5","27.4","15.6"
"USW00014735","1980-09","10","6","0","0","2.8","19.8","32.2","56.9","16.9","23.6","10.3"
"USW00014735","1980-10","9","6","1","0","-7.2","31.5","26.1","57.7","8.5","14.1","2.9"
"USW00014735","1980-11","7","5","1","6","-10.6","26.4","16.7","75.9","1.6","6.2","-3.0"
"USW00014735","1980-12","12","3","0","20","-28.9","10.4","14.4","31.1","-6.7","-0.5","-13.1"
"USW00014735","1981-01","6","3","0","28","-26.7","4.3","6.7","14.9","-10.0","-4.8","-15.2"
"USW00014735","1981-02","15","9","1","3","-18.3","25.4","18.9","127.6","0.6","6.4","-5.2"
"USW00014735","1981-03","11","0","0","0","-13.3","1.5","26.7","6.8","1.5","7.1","-4.1"
"USW00014735","1981-04","11","6","0","0","-5.6","16.5","26.1","50.6","8.9","15.3","2.6"
"USW00014735","1981-05","9","6","0","0","-1.7","21.6","34.4","62.0","14.9","23.2","6.6"
"USW00014735","1981-06","12","8","0","0","4.4","19.6","34.4","70.6","19.3","25.8","12.7"
"USW00014735","1981-07","12","7","0","0","7.2","24.9","32.8","88.9","20.7","27.1","14.4"
"USW00014735","1981-08","9","4","0","0","4.4","17.5","32.2","44.8","20.3","26.7","13.8"
"USW00014735","1981-09","12","9","1","0","0.0","34.3","28.9","87.6","14.9","20.2","9.6"
